image_id,image_path,width,height,max_side,image_area,image_size_class,scale_bin,annotation_count,valid_annotation_count,invalid_bbox_count,tiny_defect_count,giant_defect_count,has_tiny_defect,has_giant_defect,min_bbox_area,max_bbox_area,mean_bbox_area,total_bbox_area,min_mask_area,max_mask_area,total_mask_area
1997,images/1818.bmp,136,176,176,23936,regular,short,1,1,0,0,0,0,0,160.0,160.0,160.0,160.0,147.0,147.0,147.0
1998,images/1819.bmp,136,175,175,23800,regular,short,1,1,0,0,0,0,0,1430.0,1430.0,1430.0,1430.0,816.0,816.0,816.0
1999,images/1820.bmp,431,472,472,203432,regular,short,1,1,0,0,0,0,0,9095.1873,9095.1873,9095.1873,9095.1873,1091.0,1091.0,1091.0
2000,images/1821.bmp,135,184,184,24840,regular,short,1,1,0,0,0,0,0,2104.6534,2104.6534,2104.6534,2104.6534,802.0,802.0,802.0
2001,images/1822.bmp,435,475,475,206625,regular,short,2,2,0,0,0,0,0,205.9427,237.5467,221.7447,443.4894,161.0,164.0,325.0
2002,images/1823.bmp,434,473,473,205282,regular,short,1,1,0,0,0,0,0,537.9249,537.9249,537.9249,537.9249,344.0,344.0,344.0
2004,images/1825.bmp,134,175,175,23450,regular,short,1,1,0,0,0,0,0,342.0,342.0,342.0,342.0,281.0,281.0,281.0
2005,images/1826.bmp,432,472,472,203904,regular,short,1,1,0,0,0,0,0,463.041,463.041,463.041,463.041,300.0,300.0,300.0
2007,images/1828.bmp,342,269,342,91998,regular,short,1,1,0,0,0,0,0,442.0,442.0,442.0,442.0,391.0,391.0,391.0
2008,images/1829.bmp,176,136,176,23936,regular,short,1,1,0,0,0,0,0,221.0,221.0,221.0,221.0,161.0,161.0,161.0
2010,images/1831.bmp,137,175,175,23975,regular,short,1,1,0,0,0,0,0,3367.0,3367.0,3367.0,3367.0,1320.0,1320.0,1320.0
2011,images/1832.bmp,432,474,474,204768,regular,short,1,1,0,0,0,0,0,4560.0,4560.0,4560.0,4560.0,1821.0,1821.0,1821.0
2013,images/1834.bmp,432,472,472,203904,regular,short,1,1,0,0,0,0,0,1105.7432,1105.7432,1105.7432,1105.7432,448.0,448.0,448.0
2016,images/1837.bmp,137,177,177,24249,regular,short,1,1,0,0,0,0,0,187.9375,187.9375,187.9375,187.9375,131.0,131.0,131.0
2019,images/1840.bmp,433,473,473,204809,regular,short,1,1,0,0,0,0,0,1715.2365,1715.2365,1715.2365,1715.2365,803.0,803.0,803.0
2020,images/1841.bmp,177,137,177,24249,regular,short,1,1,0,0,0,0,0,4042.0,4042.0,4042.0,4042.0,1003.0,1003.0,1003.0
2022,images/1843.bmp,432,472,472,203904,regular,short,1,1,0,0,0,0,0,219.9765,219.9765,219.9765,219.9765,167.0,167.0,167.0
2023,images/1844.bmp,176,136,176,23936,regular,short,1,1,0,0,0,0,0,2027.5586,2027.5586,2027.5586,2027.5586,946.0,946.0,946.0
2024,images/1845.bmp,433,473,473,204809,regular,short,1,1,0,0,0,0,0,539.0,539.0,539.0,539.0,392.0,392.0,392.0
2025,images/1846.bmp,315,288,315,90720,regular,short,1,1,0,0,0,0,0,4829.1644,4829.1644,4829.1644,4829.1644,1386.0,1386.0,1386.0
2026,images/1847.bmp,177,229,229,40533,regular,short,1,1,0,0,0,0,0,1368.303,1368.303,1368.303,1368.303,716.0,716.0,716.0
2028,images/1849.bmp,315,289,315,91035,regular,short,1,1,0,0,0,0,0,10052.6271,10052.6271,10052.6271,10052.6271,679.0,679.0,679.0
2029,images/1850.bmp,119,85,119,10115,regular,short,1,1,0,0,0,0,0,522.0,522.0,522.0,522.0,291.0,291.0,291.0
2030,images/1851.bmp,316,288,316,91008,regular,short,1,1,0,0,0,0,0,4613.5944,4613.5944,4613.5944,4613.5944,1531.0,1531.0,1531.0
2031,images/1852.bmp,317,289,317,91613,regular,short,2,2,0,1,0,1,0,76.0891,5575.7123,2825.9007,5651.8014,58.0,1354.0,1412.0
2032,images/1853.bmp,92,118,118,10856,regular,short,1,1,0,0,0,0,0,65.321,65.321,65.321,65.321,28.0,28.0,28.0
2033,images/1854.bmp,315,288,315,90720,regular,short,1,1,0,0,0,0,0,6393.8192,6393.8192,6393.8192,6393.8192,1437.0,1437.0,1437.0
2034,images/1855.bmp,309,288,309,88992,regular,short,2,2,0,1,0,1,0,75.0,3609.3847,1842.1924,3684.3847,70.0,1479.0,1549.0
2035,images/1856.bmp,315,287,315,90405,regular,short,5,5,0,2,0,1,0,49.5843,4754.5772,1852.0781,9260.3907,35.0,1443.0,3234.0
2036,images/1857.bmp,316,287,316,90692,regular,short,1,1,0,0,0,0,0,258.4209,258.4209,258.4209,258.4209,228.0,228.0,228.0
2037,images/1858.bmp,315,288,315,90720,regular,short,1,1,0,0,0,0,0,3651.1066,3651.1066,3651.1066,3651.1066,664.0,664.0,664.0
2039,images/1860.bmp,119,86,119,10234,regular,short,2,2,0,0,0,0,0,108.0,984.3266,546.1633,1092.3266,38.0,522.0,560.0
2042,images/1863.bmp,147,162,162,23814,regular,short,1,1,0,0,0,0,0,185.0964,185.0964,185.0964,185.0964,93.0,93.0,93.0
2043,images/1864.bmp,50,61,61,3050,regular,short,1,1,0,0,0,0,0,57.7705,57.7705,57.7705,57.7705,34.0,34.0,34.0
2044,images/1865.bmp,147,162,162,23814,regular,short,1,1,0,1,0,1,0,27.232,27.232,27.232,27.232,24.0,24.0,24.0
2046,images/1867.bmp,62,48,62,2976,regular,short,1,1,0,0,0,0,0,235.2468,235.2468,235.2468,235.2468,83.0,83.0,83.0
2047,images/1868.bmp,149,163,163,24287,regular,short,1,1,0,0,0,0,0,1272.7099,1272.7099,1272.7099,1272.7099,476.0,476.0,476.0
2048,images/1869.bmp,61,48,61,2928,regular,short,1,1,0,0,0,0,0,303.8234,303.8234,303.8234,303.8234,120.0,120.0,120.0
2049,images/1870.bmp,47,62,62,2914,regular,short,1,1,0,1,0,1,0,48.3916,48.3916,48.3916,48.3916,33.0,33.0,33.0
2051,images/1872.bmp,48,62,62,2976,regular,short,1,1,0,1,0,1,0,48.3916,48.3916,48.3916,48.3916,33.0,33.0,33.0
2052,images/1873.bmp,148,162,162,23976,regular,short,1,1,0,1,0,1,0,62.6968,62.6968,62.6968,62.6968,37.0,37.0,37.0
2053,images/1874.bmp,62,51,62,3162,regular,short,1,1,0,0,0,0,0,67.0254,67.0254,67.0254,67.0254,56.0,56.0,56.0
2054,images/1875.bmp,62,48,62,2976,regular,short,1,1,0,0,0,0,0,192.0,192.0,192.0,192.0,57.0,57.0,57.0
2055,images/1876.bmp,61,49,61,2989,regular,short,1,1,0,0,0,0,0,551.0,551.0,551.0,551.0,118.0,118.0,118.0
2056,images/1877.bmp,47,63,63,2961,regular,short,1,1,0,1,0,1,0,103.5013,103.5013,103.5013,103.5013,42.0,42.0,42.0
2057,images/1878.bmp,61,48,61,2928,regular,short,1,1,0,0,0,0,0,164.6484,164.6484,164.6484,164.6484,49.0,49.0,49.0
2058,images/1879.bmp,49,62,62,3038,regular,short,1,1,0,1,0,1,0,28.2155,28.2155,28.2155,28.2155,23.0,23.0,23.0
2060,images/1881.bmp,147,162,162,23814,regular,short,1,1,0,0,0,0,0,72.2924,72.2924,72.2924,72.2924,52.0,52.0,52.0
2061,images/1882.bmp,62,48,62,2976,regular,short,1,1,0,1,0,1,0,21.0179,21.0179,21.0179,21.0179,16.0,16.0,16.0
2062,images/1883.bmp,48,62,62,2976,regular,short,1,1,0,0,0,0,0,60.3893,60.3893,60.3893,60.3893,37.0,37.0,37.0
2063,images/1884.bmp,117,92,117,10764,regular,short,1,1,0,0,0,0,0,54.8495,54.8495,54.8495,54.8495,35.0,35.0,35.0
2064,images/1885.bmp,61,48,61,2928,regular,short,1,1,0,1,0,1,0,23.2779,23.2779,23.2779,23.2779,18.0,18.0,18.0
2066,images/1887.bmp,117,92,117,10764,regular,short,1,1,0,1,0,1,0,41.7055,41.7055,41.7055,41.7055,27.0,27.0,27.0
2067,images/1888.bmp,48,62,62,2976,regular,short,1,1,0,0,0,0,0,93.3267,93.3267,93.3267,93.3267,53.0,53.0,53.0
2071,images/1892.bmp,62,57,62,3534,regular,short,1,1,0,1,0,1,0,46.3709,46.3709,46.3709,46.3709,33.0,33.0,33.0
2072,images/1893.bmp,60,51,60,3060,regular,short,1,1,0,0,0,0,0,53.9662,53.9662,53.9662,53.9662,38.0,38.0,38.0
2073,images/1894.bmp,47,61,61,2867,regular,short,1,1,0,1,0,1,0,26.6712,26.6712,26.6712,26.6712,21.0,21.0,21.0
2075,images/1896.bmp,149,163,163,24287,regular,short,1,1,0,0,0,0,0,72.8816,72.8816,72.8816,72.8816,40.0,40.0,40.0
2076,images/1897.bmp,149,163,163,24287,regular,short,1,1,0,0,0,0,0,65.8941,65.8941,65.8941,65.8941,37.0,37.0,37.0
2077,images/1898.bmp,62,47,62,2914,regular,short,1,1,0,0,0,0,0,267.4051,267.4051,267.4051,267.4051,130.0,130.0,130.0
2078,images/1899.bmp,51,61,61,3111,regular,short,1,1,0,0,0,0,0,150.0,150.0,150.0,150.0,78.0,78.0,78.0
2079,images/1900.bmp,147,162,162,23814,regular,short,1,1,0,0,0,0,0,166.3282,166.3282,166.3282,166.3282,44.0,44.0,44.0
2080,images/1901.bmp,61,47,61,2867,regular,short,1,1,0,0,0,0,0,180.0,180.0,180.0,180.0,96.0,96.0,96.0
2081,images/1902.bmp,48,62,62,2976,regular,short,1,1,0,0,0,0,0,162.0,162.0,162.0,162.0,89.0,89.0,89.0
2082,images/1903.bmp,57,62,62,3534,regular,short,1,1,0,0,0,0,0,93.2122,93.2122,93.2122,93.2122,49.0,49.0,49.0
2083,images/1904.bmp,148,162,162,23976,regular,short,1,1,0,0,0,0,0,1612.3815,1612.3815,1612.3815,1612.3815,398.0,398.0,398.0
2084,images/1905.bmp,48,61,61,2928,regular,short,1,1,0,0,0,0,0,53.2285,53.2285,53.2285,53.2285,32.0,32.0,32.0
2085,images/1906.bmp,148,161,161,23828,regular,short,1,1,0,0,0,0,0,1612.3815,1612.3815,1612.3815,1612.3815,398.0,398.0,398.0
2086,images/1907.bmp,47,61,61,2867,regular,short,1,1,0,1,0,1,0,27.083,27.083,27.083,27.083,16.0,16.0,16.0
2088,images/1909.bmp,48,61,61,2928,regular,short,1,1,0,0,0,0,0,193.8078,193.8078,193.8078,193.8078,74.0,74.0,74.0
2091,images/1912.bmp,70,47,70,3290,regular,short,1,1,0,0,0,0,0,124.042,124.042,124.042,124.042,40.0,40.0,40.0
2092,images/1913.bmp,47,62,62,2914,regular,short,1,1,0,0,0,0,0,260.6396,260.6396,260.6396,260.6396,71.0,71.0,71.0
2093,images/1914.bmp,62,48,62,2976,regular,short,1,1,0,0,0,0,0,184.2385,184.2385,184.2385,184.2385,91.0,91.0,91.0
2094,images/1915.bmp,146,161,161,23506,regular,short,1,1,0,1,0,1,0,22.4968,22.4968,22.4968,22.4968,20.0,20.0,20.0
2096,images/1917.bmp,146,162,162,23652,regular,short,1,1,0,1,0,1,0,22.4968,22.4968,22.4968,22.4968,20.0,20.0,20.0
2097,images/1918.bmp,148,163,163,24124,regular,short,2,2,0,2,0,1,0,23.5152,31.699,27.6071,55.2142,15.0,16.0,31.0
2098,images/1919.bmp,148,163,163,24124,regular,short,2,2,0,2,0,1,0,23.5152,31.699,27.6071,55.2142,15.0,16.0,31.0
2099,images/1920.bmp,48,62,62,2976,regular,short,2,2,0,1,0,1,0,49.2092,90.2154,69.7123,139.4246,27.0,45.0,72.0
2101,images/1922.bmp,69,58,69,4002,regular,short,1,1,0,0,0,0,0,150.1473,150.1473,150.1473,150.1473,63.0,63.0,63.0
2102,images/1923.bmp,48,61,61,2928,regular,short,1,1,0,0,0,0,0,262.3733,262.3733,262.3733,262.3733,99.0,99.0,99.0
2104,images/1925.bmp,48,63,63,3024,regular,short,1,1,0,0,0,0,0,310.0,310.0,310.0,310.0,172.0,172.0,172.0
2106,images/1927.bmp,48,62,62,2976,regular,short,1,1,0,1,0,1,0,37.2176,37.2176,37.2176,37.2176,29.0,29.0,29.0
2107,images/1928.bmp,62,48,62,2976,regular,short,1,1,0,1,0,1,0,46.7101,46.7101,46.7101,46.7101,39.0,39.0,39.0
2109,images/1930.bmp,61,58,61,3538,regular,short,1,1,0,0,0,0,0,175.6204,175.6204,175.6204,175.6204,102.0,102.0,102.0
2112,images/1933.bmp,62,51,62,3162,regular,short,1,1,0,0,0,0,0,91.3753,91.3753,91.3753,91.3753,23.0,23.0,23.0
2113,images/1934.bmp,147,162,162,23814,regular,short,1,1,0,0,0,0,0,6489.3319,6489.3319,6489.3319,6489.3319,471.0,471.0,471.0
2118,images/1939.bmp,148,162,162,23976,regular,short,2,2,0,2,0,1,0,18.9848,39.1409,29.0628,58.1257,15.0,22.0,37.0
2119,images/1940.bmp,146,162,162,23652,regular,short,2,2,0,2,0,1,0,18.9848,38.6949,28.8399,57.6797,15.0,26.0,41.0
2123,images/1944.bmp,148,161,161,23828,regular,short,1,1,0,1,0,1,0,16.5844,16.5844,16.5844,16.5844,11.0,11.0,11.0
2125,images/1946.bmp,147,161,161,23667,regular,short,1,1,0,1,0,1,0,20.567,20.567,20.567,20.567,11.0,11.0,11.0
2126,images/1947.bmp,148,163,163,24124,regular,short,1,1,0,0,0,0,0,1071.7804,1071.7804,1071.7804,1071.7804,271.0,271.0,271.0
2127,images/1948.bmp,70,49,70,3430,regular,short,1,1,0,0,0,0,0,175.3805,175.3805,175.3805,175.3805,89.0,89.0,89.0
2129,images/1950.bmp,62,48,62,2976,regular,short,1,1,0,0,0,0,0,180.8166,180.8166,180.8166,180.8166,80.0,80.0,80.0
2131,images/1952.bmp,62,48,62,2976,regular,short,1,1,0,0,0,0,0,180.2026,180.2026,180.2026,180.2026,129.0,129.0,129.0
2137,images/1958.bmp,148,163,163,24124,regular,short,1,1,0,0,0,0,0,332.139,332.139,332.139,332.139,143.0,143.0,143.0
2138,images/1959.bmp,148,162,162,23976,regular,short,1,1,0,1,0,1,0,54.0,54.0,54.0,54.0,43.0,43.0,43.0
2139,images/1960.bmp,47,62,62,2914,regular,short,1,1,0,0,0,0,0,234.0,234.0,234.0,234.0,90.0,90.0,90.0
2140,images/1961.bmp,48,62,62,2976,regular,short,1,1,0,0,0,0,0,290.0001,290.0001,290.0001,290.0001,107.0,107.0,107.0
2142,images/1963.bmp,46,62,62,2852,regular,short,1,1,0,0,0,0,0,327.7281,327.7281,327.7281,327.7281,177.0,177.0,177.0
2143,images/1964.bmp,46,61,61,2806,regular,short,1,1,0,1,0,1,0,256.9723,256.9723,256.9723,256.9723,160.0,160.0,160.0
2144,images/1965.bmp,62,48,62,2976,regular,short,2,2,0,1,0,1,0,109.2754,445.3609,277.3181,554.6363,91.0,102.0,193.0
2145,images/1966.bmp,147,162,162,23814,regular,short,1,1,0,0,0,0,0,143.5807,143.5807,143.5807,143.5807,37.0,37.0,37.0
2146,images/1967.bmp,62,47,62,2914,regular,short,1,1,0,0,0,0,0,240.0,240.0,240.0,240.0,79.0,79.0,79.0
2185,images/1984.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,1617798.8079,1617798.8079,1617798.8079,1617798.8079,126332.0,126332.0,126332.0
2189,images/1988.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,102476.0,102476.0,102476.0,102476.0,55564.0,55564.0,55564.0
2192,images/1991.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,489755.0,489755.0,489755.0,489755.0,342484.0,342484.0,342484.0
2194,images/1993.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,422222.0,422222.0,422222.0,422222.0,302833.0,302833.0,302833.0
2195,images/1994.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,343405.0,343405.0,343405.0,343405.0,246926.0,246926.0,246926.0
2198,images/1997.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,366824.2756,366824.2756,366824.2756,366824.2756,270155.0,270155.0,270155.0
2199,images/1998.png,2560,2048,2560,5242880,oversize,long,2,2,0,0,1,0,1,26956.6305,2747477.4429,1387217.0367,2774434.0734,20566.0,987853.0,1008419.0
2203,images/2002.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,1017679.9191,1017679.9191,1017679.9191,1017679.9191,679931.0,679931.0,679931.0
2204,images/2003.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,571721.8203,571721.8203,571721.8203,571721.8203,359902.0,359902.0,359902.0
2205,images/2004.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,1119001.612,1119001.612,1119001.612,1119001.612,850345.0,850345.0,850345.0
2206,images/2005.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,850479.3163,850479.3163,850479.3163,850479.3163,582812.0,582812.0,582812.0
2211,images/2007.bmp,423,465,465,196695,regular,short,3,3,0,0,0,0,0,178.3141,74114.0261,28989.3651,86968.0954,164.0,17042.0,21692.0
2214,images/2010.bmp,424,466,466,197584,regular,short,2,2,0,0,0,0,0,2418.9995,20272.0,11345.4997,22690.9995,1302.0,10270.0,11572.0
2215,images/2011.bmp,133,176,176,23408,regular,short,1,1,0,0,0,0,0,966.8124,966.8124,966.8124,966.8124,366.0,366.0,366.0
2216,images/2012.bmp,257,336,336,86352,regular,short,1,1,0,0,0,0,0,24057.0,24057.0,24057.0,24057.0,10789.0,10789.0,10789.0
2218,images/2014.bmp,167,134,167,22378,regular,short,1,1,0,0,0,0,0,444.0,444.0,444.0,444.0,249.0,249.0,249.0
2219,images/2015.bmp,134,173,173,23182,regular,short,1,1,0,0,0,0,0,2649.4464,2649.4464,2649.4464,2649.4464,1256.0,1256.0,1256.0
2222,images/2018.bmp,132,175,175,23100,regular,short,1,1,0,0,0,0,0,1425.6443,1425.6443,1425.6443,1425.6443,755.0,755.0,755.0
2223,images/2019.bmp,425,466,466,198050,regular,short,2,2,0,0,0,0,0,1387.0357,42768.0293,22077.5325,44155.065,708.0,13881.0,14589.0
2224,images/2020.bmp,258,336,336,86688,regular,short,1,1,0,0,0,0,0,5375.9985,5375.9985,5375.9985,5375.9985,4398.0,4398.0,4398.0
2225,images/2021.bmp,423,465,465,196695,regular,short,1,1,0,0,0,0,0,3954.6652,3954.6652,3954.6652,3954.6652,1632.0,1632.0,1632.0
2226,images/2022.bmp,424,465,465,197160,regular,short,1,1,0,0,0,0,0,18203.0,18203.0,18203.0,18203.0,7294.0,7294.0,7294.0
2230,images/2026.bmp,425,465,465,197625,regular,short,2,2,0,0,0,0,0,29086.6134,73523.6611,51305.1372,102610.2745,1992.0,40396.0,42388.0
2233,images/2029.bmp,426,467,467,198942,regular,short,1,1,0,0,0,0,0,23856.0,23856.0,23856.0,23856.0,10761.0,10761.0,10761.0
2234,images/2030.bmp,174,133,174,23142,regular,short,1,1,0,0,0,0,0,156.9295,156.9295,156.9295,156.9295,117.0,117.0,117.0
2235,images/2031.bmp,259,335,335,86765,regular,short,1,1,0,0,0,0,0,29468.0,29468.0,29468.0,29468.0,17067.0,17067.0,17067.0
2236,images/2032.bmp,174,134,174,23316,regular,short,1,1,0,0,0,0,0,707.1135,707.1135,707.1135,707.1135,244.0,244.0,244.0
2237,images/2033.bmp,134,174,174,23316,regular,short,1,1,0,0,0,0,0,2912.6422,2912.6422,2912.6422,2912.6422,415.0,415.0,415.0
2238,images/2034.bmp,334,263,334,87842,regular,short,1,1,0,0,0,0,0,16992.0002,16992.0002,16992.0002,16992.0002,8817.0,8817.0,8817.0
2240,images/2036.bmp,131,175,175,22925,regular,short,1,1,0,0,0,0,0,2385.9819,2385.9819,2385.9819,2385.9819,887.0,887.0,887.0
2241,images/2037.bmp,259,335,335,86765,regular,short,1,1,0,0,0,0,0,23337.8555,23337.8555,23337.8555,23337.8555,12142.0,12142.0,12142.0
2242,images/2038.bmp,425,467,467,198475,regular,short,1,1,0,0,0,0,0,4888.0,4888.0,4888.0,4888.0,2728.0,2728.0,2728.0
2243,images/2039.bmp,334,261,334,87174,regular,short,1,1,0,0,0,0,0,29088.672,29088.672,29088.672,29088.672,17075.0,17075.0,17075.0
2244,images/2040.bmp,174,135,174,23490,regular,short,1,1,0,0,0,0,0,1831.7932,1831.7932,1831.7932,1831.7932,389.0,389.0,389.0
2245,images/2041.bmp,424,466,466,197584,regular,short,3,3,0,0,0,0,0,546.0,65685.4452,22393.8151,67181.4452,306.0,16062.0,16872.0
2246,images/2042.bmp,174,128,174,22272,regular,short,1,1,0,0,0,0,0,1056.0,1056.0,1056.0,1056.0,653.0,653.0,653.0
2247,images/2043.bmp,424,465,465,197160,regular,short,2,2,0,0,0,0,0,4924.9578,86394.0024,45659.4801,91318.9602,729.0,16135.0,16864.0
2248,images/2044.bmp,174,129,174,22446,regular,short,1,1,0,0,0,0,0,1526.6465,1526.6465,1526.6465,1526.6465,324.0,324.0,324.0
2249,images/2045.bmp,134,175,175,23450,regular,short,1,1,0,0,0,0,0,2020.2525,2020.2525,2020.2525,2020.2525,477.0,477.0,477.0
2250,images/2046.bmp,424,466,466,197584,regular,short,1,1,0,0,0,0,0,37386.0,37386.0,37386.0,37386.0,15768.0,15768.0,15768.0
2251,images/2047.bmp,133,175,175,23275,regular,short,1,1,0,0,0,0,0,4736.7569,4736.7569,4736.7569,4736.7569,1052.0,1052.0,1052.0
2255,images/2051.bmp,423,465,465,196695,regular,short,1,1,0,0,0,0,0,30494.0,30494.0,30494.0,30494.0,12311.0,12311.0,12311.0
2256,images/2052.bmp,424,466,466,197584,regular,short,1,1,0,0,0,0,0,17181.7946,17181.7946,17181.7946,17181.7946,8724.0,8724.0,8724.0
2258,images/2054.bmp,424,466,466,197584,regular,short,1,1,0,0,0,0,0,59658.0,59658.0,59658.0,59658.0,32235.0,32235.0,32235.0
2259,images/2055.bmp,134,175,175,23450,regular,short,1,1,0,0,0,0,0,3037.7621,3037.7621,3037.7621,3037.7621,461.0,461.0,461.0
2260,images/2056.bmp,424,466,466,197584,regular,short,2,2,0,0,0,0,0,2419.0,20160.0,11289.5,22579.0,1302.0,10184.0,11486.0
2261,images/2057.bmp,132,175,175,23100,regular,short,1,1,0,0,0,0,0,1514.3521,1514.3521,1514.3521,1514.3521,727.0,727.0,727.0
2262,images/2058.bmp,425,466,466,198050,regular,short,2,2,0,0,0,0,0,1419.516,40836.1406,21127.8283,42255.6566,712.0,13171.0,13883.0
2263,images/2059.bmp,258,336,336,86688,regular,short,1,1,0,0,0,0,0,5376.0,5376.0,5376.0,5376.0,4398.0,4398.0,4398.0
2264,images/2060.bmp,423,465,465,196695,regular,short,1,1,0,0,0,0,0,4891.8694,4891.8694,4891.8694,4891.8694,1304.0,1304.0,1304.0
2265,images/2061.bmp,47,59,59,2773,regular,short,3,3,0,3,0,1,0,17.6538,33.8597,27.5794,82.7381,13.0,26.0,57.0
2266,images/2062.bmp,45,59,59,2655,regular,short,5,5,0,3,0,1,0,8.2159,200.0,59.371,296.8549,6.0,97.0,167.0
2267,images/2063.bmp,59,47,59,2773,regular,short,2,2,0,1,0,1,0,64.0,165.0,114.5,229.0,53.0,115.0,168.0
2268,images/2064.bmp,60,47,60,2820,regular,short,3,3,0,2,0,1,0,34.5277,1828.109,638.333,1914.999,24.0,659.0,721.0
2269,images/2065.bmp,46,58,58,2668,regular,short,3,3,0,2,0,1,0,9.2241,298.077,111.8573,335.572,7.0,163.0,195.0
2271,images/2067.bmp,59,46,59,2714,regular,short,4,4,0,3,0,1,0,24.722,98.2378,62.0371,248.1484,17.0,56.0,159.0
